Recording timestamp	Event	Event value	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Recording media name	Recording media width	Recording media height	Eye movement type	Eye movement type index	Fixation point X	Fixation point Y	
98113			0.18534	-0.02811	0.98227	0.03323	-0.05537	0.99791	fullstream.mp4	1920	1080	Fixation	196	824	700	
98123			0.18389	-0.02383	0.98266	0.03590	-0.05931	0.99759	fullstream.mp4	1920	1080	Fixation	196	824	700	
98133			0.18571	-0.02780	0.98221	0.03345	-0.05456	0.99795	fullstream.mp4	1920	1080	Fixation	196	824	700	
98143			0.18423	-0.02330	0.98261	0.03502	-0.05857	0.99767	fullstream.mp4	1920	1080	Fixation	196	824	700	
98153			0.18580	-0.02730	0.98221	0.03314	-0.05351	0.99802	fullstream.mp4	1920	1080	Fixation	196	824	700	
98163			0.18339	-0.02288	0.98277	0.03464	-0.05758	0.99774	fullstream.mp4	1920	1080	Fixation	196	824	700	
98173			0.18472	-0.02647	0.98243	0.03202	-0.05260	0.99810	fullstream.mp4	1920	1080	Fixation	196	824	700	
98183			0.18370	-0.02170	0.98274	0.03354	-0.05614	0.99786	fullstream.mp4	1920	1080	Fixation	196	824	700	
98193			0.18541	-0.02563	0.98233	0.03315	-0.05177	0.99811	fullstream.mp4	1920	1080	Fixation	196	824	700	
98203			0.16444	-0.02687	0.98602	0.02650	-0.05934	0.99789	fullstream.mp4	1920	1080	Saccade	245			
98213			0.12782	-0.03124	0.99130	-0.01529	-0.05955	0.99811	fullstream.mp4	1920	1080	Saccade	245			
98223			0.07933	-0.02968	0.99641	-0.06419	-0.05960	0.99616	fullstream.mp4	1920	1080	Saccade	245			
98233			0.04565	-0.03056	0.99849	-0.09815	-0.05896	0.99342	fullstream.mp4	1920	1080	Saccade	245			
98243			0.03016	-0.03009	0.99909	-0.12283	-0.05644	0.99082	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98253			0.02457	-0.03187	0.99919	-0.13495	-0.05185	0.98949	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98263			0.02178	-0.02883	0.99935	-0.13741	-0.05282	0.98910	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98273			0.02247	-0.03121	0.99926	-0.13944	-0.04884	0.98902	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98283			0.02246	-0.02886	0.99933	-0.13876	-0.05180	0.98897	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98293			0.02461	-0.03140	0.99920	-0.13925	-0.04979	0.98900	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98303			0.02420	-0.02923	0.99928	-0.13901	-0.05201	0.98892	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98313			0.02557	-0.03106	0.99919	-0.13988	-0.04968	0.98892	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98323			0.02485	-0.02906	0.99927	-0.13972	-0.05189	0.98883	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98333			0.02549	-0.03108	0.99919	-0.14072	-0.04994	0.98879	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98343			0.02413	-0.02952	0.99927	-0.14108	-0.05172	0.98865	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98353			0.02491	-0.03102	0.99921	-0.14213	-0.04995	0.98859	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98363			0.02424	-0.03020	0.99925	-0.14183	-0.05166	0.98854	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98373			0.02472	-0.03150	0.99920	-0.14236	-0.05089	0.98851	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98383			0.02309	-0.03077	0.99926	-0.14230	-0.05173	0.98847	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98393			0.02287	-0.03136	0.99925	-0.14273	-0.05036	0.98848	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98403			0.02171	-0.02975	0.99932	-0.14250	-0.05069	0.98850	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98413			0.02295	-0.03234	0.99921	-0.14219	-0.05072	0.98854	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98423			0.02402	-0.03852	0.99897	-0.14264	-0.04764	0.98863	fullstream.mp4	1920	1080	Fixation	197	1034	710	
98433			0.02441	-0.03773	0.99899	-0.14427	-0.04922	0.98831	fullstream.mp4	1920	1080	Saccade	246			
98443			0.03832	-0.09502	0.99474	-0.14083	-0.06801	0.98769	fullstream.mp4	1920	1080	Saccade	246			
98453						-0.13753	-0.13467	0.98130	fullstream.mp4	1920	1080	Saccade	246			
98463									fullstream.mp4	1920	1080	EyesNotFound	63			
98473									fullstream.mp4	1920	1080	EyesNotFound	63			
98483									fullstream.mp4	1920	1080	EyesNotFound	63			
98493									fullstream.mp4	1920	1080	EyesNotFound	63			
98503									fullstream.mp4	1920	1080	EyesNotFound	63			
98513									fullstream.mp4	1920	1080	EyesNotFound	63			
98523									fullstream.mp4	1920	1080	EyesNotFound	63			
98533									fullstream.mp4	1920	1080	EyesNotFound	63			
98543									fullstream.mp4	1920	1080	EyesNotFound	63			
98553						-0.10614	-0.18715	0.97658	fullstream.mp4	1920	1080	Saccade	247			
98563						-0.08541	-0.14812	0.98527	fullstream.mp4	1920	1080	Saccade	247			
98573			0.02634	-0.12647	0.99162	-0.06947	-0.11160	0.99132	fullstream.mp4	1920	1080	Saccade	247			
98583						-0.06875	-0.10663	0.99192	fullstream.mp4	1920	1080	Unclassified	33			
98593			0.02066	-0.10975	0.99374	-0.05853	-0.06519	0.99615	fullstream.mp4	1920	1080	Saccade	248			
98603			0.06548	-0.05591	0.99629	-0.06886	-0.06914	0.99523	fullstream.mp4	1920	1080	Saccade	248			
98613			0.06324	-0.06422	0.99593	-0.06131	-0.02277	0.99786	fullstream.mp4	1920	1080	Saccade	248			
98623			0.05927	-0.01964	0.99805	-0.07111	-0.02921	0.99704	fullstream.mp4	1920	1080	Saccade	248			
98633			0.05935	-0.01186	0.99817	-0.07220	0.00591	0.99737	fullstream.mp4	1920	1080	Fixation	198	956	553	
98643			0.05829	0.01148	0.99823	-0.07577	0.00107	0.99712	fullstream.mp4	1920	1080	Fixation	198	956	553	
98653			0.06230	0.01257	0.99798	-0.07864	0.02206	0.99666	fullstream.mp4	1920	1080	Fixation	198	956	553	
98663			0.06986	0.06300	0.99557	-0.07752	0.01355	0.99690	fullstream.mp4	1920	1080	Fixation	198	956	553	
98673			0.07445	0.05815	0.99553	-0.08349	0.02860	0.99610	fullstream.mp4	1920	1080	Fixation	198	956	553	
98683			0.06458	0.06191	0.99599	-0.08175	0.02232	0.99640	fullstream.mp4	1920	1080	Fixation	198	956	553	
98693			0.06676	0.05881	0.99603	-0.08668	0.03317	0.99568	fullstream.mp4	1920	1080	Fixation	198	956	553	
98703			0.06457	0.06878	0.99554	-0.08668	0.03211	0.99572	fullstream.mp4	1920	1080	Fixation	198	956	553	
98713			0.06498	0.06455	0.99580	-0.09040	0.03967	0.99511	fullstream.mp4	1920	1080	Fixation	198	956	553	
98723			0.06057	0.06818	0.99583	-0.09056	0.03829	0.99515	fullstream.mp4	1920	1080	Fixation	198	956	553	
98733			0.06089	0.06501	0.99603	-0.09267	0.04319	0.99476	fullstream.mp4	1920	1080	Fixation	198	956	553	
98743			0.05972	0.06964	0.99578	-0.09226	0.04158	0.99487	fullstream.mp4	1920	1080	Fixation	198	956	553	
98752			0.06113	0.06749	0.99585	-0.09372	0.04632	0.99452	fullstream.mp4	1920	1080	Fixation	198	956	553	
98762			0.05929	0.07188	0.99565	-0.09325	0.04400	0.99467	fullstream.mp4	1920	1080	Fixation	198	956	553	
98772			0.06088	0.06870	0.99578	-0.09529	0.04897	0.99424	fullstream.mp4	1920	1080	Fixation	198	956	553	
98782			0.05885	0.07332	0.99557	-0.09414	0.04483	0.99455	fullstream.mp4	1920	1080	Fixation	198	956	553	
98792			0.06001	0.06831	0.99586	-0.09577	0.04997	0.99415	fullstream.mp4	1920	1080	Fixation	198	956	553	
98802			0.05840	0.07367	0.99557	-0.09441	0.04492	0.99452	fullstream.mp4	1920	1080	Fixation	198	956	553	
98812			0.06270	0.06941	0.99562	-0.09683	0.05085	0.99400	fullstream.mp4	1920	1080	Fixation	198	956	553	
98822			0.07202	0.08694	0.99361	-0.08780	0.04712	0.99502	fullstream.mp4	1920	1080	Fixation	198	956	553	
98832			0.08821	0.09548	0.99151	-0.06981	0.06713	0.99530	fullstream.mp4	1920	1080	Fixation	198	956	553	
98842			0.08951	0.10797	0.99012	-0.05799	0.07474	0.99552	fullstream.mp4	1920	1080	Fixation	198	956	553	
98852			0.09342	0.10750	0.98981	-0.05652	0.08401	0.99486	fullstream.mp4	1920	1080	Fixation	198	956	553	
98862			0.09349	0.11309	0.98918	-0.05609	0.08218	0.99504	fullstream.mp4	1920	1080	Fixation	198	956	553	
98872			0.09634	0.11010	0.98924	-0.05863	0.08898	0.99431	fullstream.mp4	1920	1080	Fixation	198	956	553	
98882			0.09538	0.11571	0.98869	-0.05824	0.08639	0.99456	fullstream.mp4	1920	1080	Fixation	198	956	553	
98892			0.09773	0.11162	0.98893	-0.05943	0.09319	0.99387	fullstream.mp4	1920	1080	Fixation	198	956	553	
98902			0.09668	0.11896	0.98818	-0.06609	0.09186	0.99358	fullstream.mp4	1920	1080	Fixation	198	956	553	
98912			0.09895	0.11059	0.98893				fullstream.mp4	1920	1080	Fixation	198	956	553	
98922			0.09753	0.12201	0.98773	-0.07243	0.09675	0.99267	fullstream.mp4	1920	1080	Fixation	198	956	553	
98932			0.10074	0.11314	0.98846				fullstream.mp4	1920	1080	Fixation	198	956	553	
98942			0.09901	0.12271	0.98749	-0.06404	0.09911	0.99301	fullstream.mp4	1920	1080	Fixation	198	956	553	
98952			0.10079	0.11426	0.98833	-0.05215	0.11149	0.99240	fullstream.mp4	1920	1080	Fixation	198	956	553	
98962			0.10060	0.12175	0.98745	-0.05181	0.10526	0.99309	fullstream.mp4	1920	1080	Fixation	198	956	553	
98972			0.10213	0.11444	0.98817	-0.05244	0.11283	0.99223	fullstream.mp4	1920	1080	Fixation	198	956	553	
98982			0.10113	0.12129	0.98745	-0.05124	0.10638	0.99300	fullstream.mp4	1920	1080	Fixation	198	956	553	
98992			0.10192	0.11501	0.98812	-0.05174	0.11295	0.99225	fullstream.mp4	1920	1080	Fixation	198	956	553	
99002			0.10111	0.12178	0.98739	-0.05086	0.10613	0.99305	fullstream.mp4	1920	1080	Fixation	198	956	553	
99012			0.10242	0.11484	0.98809	-0.05175	0.11232	0.99232	fullstream.mp4	1920	1080	Fixation	198	956	553	
99022			0.10179	0.12165	0.98734	-0.05132	0.10581	0.99306	fullstream.mp4	1920	1080	Fixation	198	956	553	
99032			0.10317	0.11490	0.98801	-0.05207	0.11237	0.99230	fullstream.mp4	1920	1080	Fixation	198	956	553	
99042			0.10268	0.12244	0.98715	-0.05180	0.10642	0.99297	fullstream.mp4	1920	1080	Fixation	198	956	553	
99052			0.10386	0.11452	0.98798	-0.05406	0.11831	0.99150	fullstream.mp4	1920	1080	Fixation	198	956	553	
99062			0.10211	0.12156	0.98732	-0.05438	0.10787	0.99268	fullstream.mp4	1920	1080	Fixation	198	956	553	
99072			0.10946	0.10271	0.98867	-0.05658	0.09919	0.99346	fullstream.mp4	1920	1080	Saccade	249			
99082			0.12518	0.08616	0.98839	-0.03559	0.07866	0.99627	fullstream.mp4	1920	1080	Saccade	249			
99092			0.13933	0.06408	0.98817	-0.01694	0.06130	0.99798	fullstream.mp4	1920	1080	Saccade	249			
99102			0.14730	0.04902	0.98788	-0.00692	0.02887	0.99956	fullstream.mp4	1920	1080	Saccade	249			
99112			0.15071	0.02626	0.98823	-0.00377	0.01970	0.99980	fullstream.mp4	1920	1080	Fixation	199	862	653	
99122			0.14914	0.02792	0.98842	-0.00078	0.00493	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99132			0.15130	0.01717	0.98834	-0.00304	0.00952	0.99995	fullstream.mp4	1920	1080	Fixation	199	862	653	
99142			0.14993	0.02116	0.98847	-0.00144	0.00180	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99152			0.15075	0.01378	0.98848	-0.00260	0.00741	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99162			0.14962	0.01890	0.98856	-0.00109	0.00059	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99172			0.15093	0.01277	0.98846	-0.00203	0.00552	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99182			0.15030	0.01751	0.98849	-0.00046	-0.00011	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99192			0.15100	0.01219	0.98846	-0.00141	0.00496	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99202			0.14972	0.01609	0.98860	-0.00034	-0.00065	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99212			0.15073	0.01055	0.98852	-0.00236	0.00300	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99222			0.14973	0.01605	0.98860	-0.00032	-0.00093	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99232			0.15002	0.00855	0.98865	0.00100	0.00958	0.99995	fullstream.mp4	1920	1080	Fixation	199	862	653	
99242			0.14917	0.01819	0.98864	0.00333	0.00317	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99252			0.14977	0.00742	0.98869	0.00480	0.01863	0.99982	fullstream.mp4	1920	1080	Fixation	199	862	653	
99262			0.14971	0.01962	0.98854	0.00479	0.00694	0.99996	fullstream.mp4	1920	1080	Fixation	199	862	653	
99272			0.14964	0.00743	0.98871	0.00400	0.01938	0.99980	fullstream.mp4	1920	1080	Fixation	199	862	653	
99282			0.14925	0.01969	0.98860	0.00386	0.00575	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99292			0.14970	0.00724	0.98871	0.00258	0.01779	0.99984	fullstream.mp4	1920	1080	Fixation	199	862	653	
99302			0.14944	0.02046	0.98856	0.00242	0.00485	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99312			0.15003	0.00846	0.98865	0.00145	0.01731	0.99985	fullstream.mp4	1920	1080	Fixation	199	862	653	
99322			0.14977	0.02047	0.98851	0.00202	0.00364	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99332			0.15112	0.01091	0.98846	-0.00191	0.01052	0.99994	fullstream.mp4	1920	1080	Fixation	199	862	653	
99342			0.15028	0.01891	0.98846	-0.00242	-0.00116	1.00000	fullstream.mp4	1920	1080	Fixation	199	862	653	
99352			0.15210	0.01180	0.98829	-0.00688	0.00079	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99362			0.15099	0.01779	0.98838	-0.00519	-0.00657	0.99996	fullstream.mp4	1920	1080	Fixation	199	862	653	
99372			0.15250	0.01256	0.98822	-0.00701	-0.00084	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99382			0.15148	0.01852	0.98829	-0.00542	-0.00546	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99392			0.15333	0.01370	0.98808	-0.00723	0.00018	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99402			0.15213	0.01860	0.98819	-0.00540	-0.00553	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99412			0.15382	0.01372	0.98800	-0.00668	-0.00060	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99422			0.15288	0.01864	0.98807	-0.00496	-0.00651	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99432			0.15424	0.01428	0.98793	-0.00601	-0.00186	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99442			0.15297	0.01876	0.98805	-0.00407	-0.00600	0.99997	fullstream.mp4	1920	1080	Fixation	199	862	653	
99452			0.15383	0.01576	0.98797	-0.00497	-0.00204	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99462			0.15287	0.01925	0.98806	-0.00362	-0.00466	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99472			0.15393	0.01671	0.98794	-0.00517	-0.00142	0.99999	fullstream.mp4	1920	1080	Fixation	199	862	653	
99482			0.15421	0.01722	0.98789	-0.00270	-0.00623	0.99998	fullstream.mp4	1920	1080	Fixation	199	862	653	
99492			0.16586	-0.00524	0.98613	0.00243	-0.01146	0.99993	fullstream.mp4	1920	1080	Fixation	199	862	653	
99502			0.16898	-0.01160	0.98555	0.01034	-0.03287	0.99941	fullstream.mp4	1920	1080	Fixation	199	862	653	
99512			0.17035	-0.02209	0.98514	0.01204	-0.03354	0.99936	fullstream.mp4	1920	1080	Fixation	199	862	653	
99522			0.16911	-0.01972	0.98540	0.01488	-0.04225	0.99900	fullstream.mp4	1920	1080	Fixation	199	862	653	
99532			0.17002	-0.02624	0.98509	0.01426	-0.03933	0.99912	fullstream.mp4	1920	1080	Fixation	199	862	653	
99542			0.16867	-0.02208	0.98542	0.01602	-0.04521	0.99885	fullstream.mp4	1920	1080	Fixation	199	862	653	
99552			0.17000	-0.02696	0.98507	0.01453	-0.04047	0.99908	fullstream.mp4	1920	1080	Fixation	199	862	653	
99562			0.16882	-0.02243	0.98539	0.01624	-0.04592	0.99881	fullstream.mp4	1920	1080	Fixation	199	862	653	
99572			0.16972	-0.02703	0.98512	0.01474	-0.04173	0.99902	fullstream.mp4	1920	1080	Fixation	199	862	653	
99582			0.16833	-0.02283	0.98547	0.01628	-0.04695	0.99876	fullstream.mp4	1920	1080	Fixation	199	862	653	
99592			0.16921	-0.02823	0.98518	0.01455	-0.04374	0.99894	fullstream.mp4	1920	1080	Fixation	199	862	653	
99602			0.16802	-0.02445	0.98548	0.01686	-0.04920	0.99865	fullstream.mp4	1920	1080	Fixation	199	862	653	
99612			0.16914	-0.02863	0.98518	0.01575	-0.04495	0.99887	fullstream.mp4	1920	1080	Fixation	199	862	653	
99622			0.16765	-0.02419	0.98555	0.01701	-0.04928	0.99864	fullstream.mp4	1920	1080	Fixation	199	862	653	
99632			0.16597	-0.02781	0.98574	0.01392	-0.04423	0.99892	fullstream.mp4	1920	1080	Fixation	199	862	653	
99642			0.16776	-0.02476	0.98552	0.02303	-0.04782	0.99859	fullstream.mp4	1920	1080	Saccade	250			
99652			0.20041	-0.04399	0.97872	0.05919	-0.04350	0.99730	fullstream.mp4	1920	1080	Saccade	250			
99662			0.24331	-0.04561	0.96887	0.11209	-0.06063	0.99185	fullstream.mp4	1920	1080	Saccade	250			
99672			0.29932	-0.06457	0.95197	0.15884	-0.06779	0.98497	fullstream.mp4	1920	1080	Saccade	250			
99682			0.35069	-0.05516	0.93486	0.23077	-0.09914	0.96795	fullstream.mp4	1920	1080	Saccade	250			
99692			0.38689	-0.05965	0.92020	0.26721	-0.10002	0.95843	fullstream.mp4	1920	1080	Saccade	250			
99702			0.40040	-0.05672	0.91459	0.29757	-0.10938	0.94841	fullstream.mp4	1920	1080	Fixation	200	481	751	
99712			0.41007	-0.06085	0.91002	0.30506	-0.10643	0.94637	fullstream.mp4	1920	1080	Fixation	200	481	751	
99722			0.40722	-0.05867	0.91144	0.31142	-0.10969	0.94392	fullstream.mp4	1920	1080	Fixation	200	481	751	
99732			0.41191	-0.06068	0.90920	0.30880	-0.10601	0.94520	fullstream.mp4	1920	1080	Fixation	200	481	751	
99742			0.40816	-0.05755	0.91109	0.31354	-0.10749	0.94347	fullstream.mp4	1920	1080	Fixation	200	481	751	
99752			0.41222	-0.06008	0.90910	0.30962	-0.10498	0.94505	fullstream.mp4	1920	1080	Fixation	200	481	751	
99762			0.40814	-0.05779	0.91109	0.31374	-0.10935	0.94319	fullstream.mp4	1920	1080	Fixation	200	481	751	
99772			0.41210	-0.06068	0.90911	0.30888	-0.10664	0.94510	fullstream.mp4	1920	1080	Fixation	200	481	751	
99782			0.40780	-0.05778	0.91124	0.31310	-0.11017	0.94331	fullstream.mp4	1920	1080	Fixation	200	481	751	
99792			0.41258	-0.06041	0.90891	0.30799	-0.10719	0.94533	fullstream.mp4	1920	1080	Fixation	200	481	751	
99802			0.40750	-0.05753	0.91139	0.31190	-0.11066	0.94365	fullstream.mp4	1920	1080	Fixation	200	481	751	
99812			0.41187	-0.06033	0.90924	0.30648	-0.10742	0.94580	fullstream.mp4	1920	1080	Fixation	200	481	751	
99822			0.40680	-0.05695	0.91174	0.31130	-0.11114	0.94379	fullstream.mp4	1920	1080	Fixation	200	481	751	
99832			0.41124	-0.06008	0.90955	0.30574	-0.10791	0.94598	fullstream.mp4	1920	1080	Fixation	200	481	751	
99842			0.40591	-0.05722	0.91212	0.31045	-0.11215	0.94395	fullstream.mp4	1920	1080	Fixation	200	481	751	
99852			0.41054	-0.06011	0.90986	0.30492	-0.10878	0.94615	fullstream.mp4	1920	1080	Fixation	200	481	751	
99862			0.40550	-0.05684	0.91233	0.30964	-0.11213	0.94422	fullstream.mp4	1920	1080	Fixation	200	481	751	
99872			0.41025	-0.05996	0.91000	0.30399	-0.10868	0.94645	fullstream.mp4	1920	1080	Fixation	200	481	751	
99882			0.40470	-0.05697	0.91268	0.30867	-0.11207	0.94455	fullstream.mp4	1920	1080	Fixation	200	481	751	
99892			0.40927	-0.06014	0.91043	0.30352	-0.10856	0.94662	fullstream.mp4	1920	1080	Fixation	200	481	751	
99902			0.40414	-0.05697	0.91292	0.30884	-0.11208	0.94449	fullstream.mp4	1920	1080	Fixation	200	481	751	
99912			0.40876	-0.06010	0.91066	0.30385	-0.10846	0.94653	fullstream.mp4	1920	1080	Fixation	200	481	751	
99922			0.40365	-0.05714	0.91313	0.30888	-0.11191	0.94449	fullstream.mp4	1920	1080	Fixation	200	481	751	
99932			0.40850	-0.05994	0.91079	0.30392	-0.10850	0.94650	fullstream.mp4	1920	1080	Fixation	200	481	751	
99942			0.40411	-0.05653	0.91296	0.30951	-0.11172	0.94431	fullstream.mp4	1920	1080	Fixation	200	481	751	
99952			0.40890	-0.06075	0.91055	0.30705	-0.10816	0.94553	fullstream.mp4	1920	1080	Fixation	200	481	751	
99962			0.39033	-0.07067	0.91796	0.31091	-0.11419	0.94355	fullstream.mp4	1920	1080	Fixation	200	481	751	
99972			0.37986	-0.07268	0.92219	0.30307	-0.11372	0.94616	fullstream.mp4	1920	1080	Saccade	251			
99982			0.29016	-0.06395	0.95484	0.23404	-0.10364	0.96669	fullstream.mp4	1920	1080	Saccade	251			
99992			0.21230	-0.06342	0.97514	0.17281	-0.09535	0.98033	fullstream.mp4	1920	1080	Saccade	251			
100002			0.16497	-0.06203	0.98435	0.09995	-0.08947	0.99096	fullstream.mp4	1920	1080	Saccade	251			
100012			0.09913	-0.06225	0.99313	0.00664	-0.08695	0.99619	fullstream.mp4	1920	1080	Saccade	251			
100022			0.05323	-0.05935	0.99682	-0.06138	-0.08419	0.99456	fullstream.mp4	1920	1080	Saccade	251			
100032			-0.01418	-0.06108	0.99803	-0.14784	-0.08054	0.98573	fullstream.mp4	1920	1080	Saccade	251			
100042			-0.07036	-0.06587	0.99534	-0.19435	-0.08978	0.97682	fullstream.mp4	1920	1080	Saccade	251			
100052			-0.12672	-0.07085	0.98940	-0.24422	-0.09237	0.96531	fullstream.mp4	1920	1080	Saccade	251			
100062			-0.16395	-0.07246	0.98380	-0.27765	-0.09376	0.95609	fullstream.mp4	1920	1080	Saccade	251			
100072			-0.18391	-0.07492	0.98008	-0.29571	-0.09557	0.95048	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100082			-0.18967	-0.07920	0.97865	-0.29808	-0.09479	0.94982	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100092			-0.18942	-0.07693	0.97888	-0.29885	-0.09613	0.94945	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100102			-0.18848	-0.07722	0.97904	-0.29958	-0.09545	0.94929	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100112			-0.18757	-0.07565	0.97933	-0.29889	-0.09714	0.94933	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100122			-0.18718	-0.07525	0.97944	-0.29919	-0.09621	0.94933	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100132			-0.18536	-0.07403	0.97988	-0.29885	-0.09626	0.94943	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100142			-0.18460	-0.07520	0.97993	-0.29889	-0.09570	0.94948	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100152			-0.18419	-0.07429	0.98008	-0.29778	-0.09754	0.94964	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100162			-0.18452	-0.07559	0.97992	-0.29755	-0.09644	0.94982	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100172			-0.18454	-0.07384	0.98005	-0.29570	-0.09871	0.95017	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100182			-0.18461	-0.07556	0.97990	-0.29626	-0.09710	0.95016	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100192			-0.18446	-0.07369	0.98007	-0.29552	-0.09912	0.95018	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100202			-0.18448	-0.07531	0.97995	-0.29681	-0.09698	0.95000	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100212			-0.18447	-0.07338	0.98009	-0.29655	-0.09793	0.94998	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100222			-0.18424	-0.07503	0.98001	-0.29760	-0.09589	0.94986	fullstream.mp4	1920	1080	Fixation	201	1270	752	
100232			-0.19013	-0.07673	0.97876	-0.30473	-0.10393	0.94675	fullstream.mp4	1920	1080	Saccade	252			
100242						-0.32057	-0.10342	0.94156	fullstream.mp4	1920	1080	Saccade	252			
100252									fullstream.mp4	1920	1080	EyesNotFound	64			
100262									fullstream.mp4	1920	1080	EyesNotFound	64			
100272									fullstream.mp4	1920	1080	EyesNotFound	64			
100282									fullstream.mp4	1920	1080	EyesNotFound	64			
100292			-0.26583	-0.09997	0.95882	-0.42159	-0.10206	0.90102	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100302						-0.41987	-0.10126	0.90192	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100312			-0.27622	-0.11156	0.95460	-0.45078	-0.09219	0.88786	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100322						-0.45654	-0.10116	0.88393	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100332			-0.28177	-0.11489	0.95258	-0.45898	-0.09046	0.88383	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100342						-0.45876	-0.10209	0.88267	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100352			-0.28606	-0.11692	0.95105	-0.45929	-0.09129	0.88358	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100362						-0.45852	-0.10369	0.88261	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100372			-0.28804	-0.11837	0.95027	-0.45848	-0.09213	0.88392	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100382						-0.45792	-0.10409	0.88288	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100392			-0.28864	-0.11886	0.95003	-0.45801	-0.09228	0.88414	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100402						-0.45729	-0.10495	0.88310	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100412			-0.28851	-0.11895	0.95006	-0.45749	-0.09354	0.88428	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100422						-0.45667	-0.10510	0.88341	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100432			-0.28904	-0.11931	0.94985	-0.45637	-0.09356	0.88486	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100442						-0.45667	-0.10510	0.88341	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100452			-0.28806	-0.11904	0.95018	-0.45802	-0.09075	0.88430	fullstream.mp4	1920	1080	Fixation	202	1487	841	
100461						-0.45817	-0.10304	0.88287	fullstream.mp4	1920	1080	Fixation	202	1487	841	
