Recording timestamp	Event	Event value	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Recording media name	Recording media width	Recording media height	Eye movement type	Eye movement type index	Fixation point X	Fixation point Y	
29083			0.02019	0.12472	0.99199	-0.07922	0.13717	0.98737	fullstream.mp4	1920	1080	Fixation	68	986	453	
29093						-0.08044	0.12970	0.98828	fullstream.mp4	1920	1080	Fixation	68	986	453	
29103			0.01737	0.12621	0.99185	-0.07989	0.13746	0.98728	fullstream.mp4	1920	1080	Fixation	68	986	453	
29113						-0.08142	0.13018	0.98814	fullstream.mp4	1920	1080	Fixation	68	986	453	
29123			0.01599	0.12718	0.99175	-0.08186	0.13691	0.98720	fullstream.mp4	1920	1080	Fixation	68	986	453	
29133						-0.08272	0.13033	0.98801	fullstream.mp4	1920	1080	Fixation	68	986	453	
29143			0.01517	0.12783	0.99168	-0.08254	0.13736	0.98708	fullstream.mp4	1920	1080	Fixation	68	986	453	
29153						-0.08362	0.13132	0.98781	fullstream.mp4	1920	1080	Fixation	68	986	453	
29163			0.01447	0.12907	0.99153	-0.08359	0.13842	0.98684	fullstream.mp4	1920	1080	Fixation	68	986	453	
29173						-0.08417	0.13253	0.98760	fullstream.mp4	1920	1080	Fixation	68	986	453	
29183			0.01381	0.13108	0.99128	-0.08414	0.13864	0.98676	fullstream.mp4	1920	1080	Fixation	68	986	453	
29193						-0.08469	0.13338	0.98744	fullstream.mp4	1920	1080	Fixation	68	986	453	
29203			0.01350	0.13219	0.99113	-0.08470	0.13990	0.98654	fullstream.mp4	1920	1080	Fixation	68	986	453	
29213						-0.08458	0.13507	0.98722	fullstream.mp4	1920	1080	Fixation	68	986	453	
29223			0.01384	0.13390	0.99090	-0.08357	0.14168	0.98638	fullstream.mp4	1920	1080	Fixation	68	986	453	
29233						-0.08352	0.13682	0.98707	fullstream.mp4	1920	1080	Fixation	68	986	453	
29243			0.01470	0.13631	0.99056	-0.08312	0.14310	0.98621	fullstream.mp4	1920	1080	Fixation	68	986	453	
29253						-0.08265	0.13816	0.98696	fullstream.mp4	1920	1080	Fixation	68	986	453	
29263			0.01311	0.13527	0.99072	-0.08194	0.14458	0.98609	fullstream.mp4	1920	1080	Fixation	68	986	453	
29273						-0.10001	0.13736	0.98546	fullstream.mp4	1920	1080	Saccade	89			
29283			-0.03913	0.12461	0.99143	-0.14769	0.13898	0.97922	fullstream.mp4	1920	1080	Saccade	89			
29293						-0.20418	0.12875	0.97043	fullstream.mp4	1920	1080	Saccade	89			
29303			-0.15594	0.11365	0.98121	-0.24003	0.16300	0.95698	fullstream.mp4	1920	1080	Saccade	89			
29313						-0.30102	0.14038	0.94323	fullstream.mp4	1920	1080	Saccade	89			
29323			-0.21239	0.11331	0.97059	-0.29695	0.19591	0.93458	fullstream.mp4	1920	1080	Unclassified	47			
29333						-0.35922	0.14749	0.92152	fullstream.mp4	1920	1080	Unclassified	47			
29343			-0.22603	0.10962	0.96793	-0.32554	0.20077	0.92397	fullstream.mp4	1920	1080	Unclassified	47			
29353						-0.36991	0.14065	0.91836	fullstream.mp4	1920	1080	Unclassified	47			
29363			-0.24262	0.07310	0.96736	-0.31051	0.21784	0.92527	fullstream.mp4	1920	1080	Unclassified	47			
29373						-0.37758	0.12776	0.91712	fullstream.mp4	1920	1080	Saccade	90			
29383			-0.21485	0.08626	0.97283				fullstream.mp4	1920	1080	Saccade	90			
29393						-0.40007	0.07151	0.91369	fullstream.mp4	1920	1080	Fixation	69	1373	600	
29403			-0.21369	0.07392	0.97410				fullstream.mp4	1920	1080	Fixation	69	1373	600	
29413						-0.39764	0.05764	0.91573	fullstream.mp4	1920	1080	Fixation	69	1373	600	
29423			-0.20937	0.06360	0.97577				fullstream.mp4	1920	1080	Fixation	69	1373	600	
29433						-0.39408	0.05117	0.91765	fullstream.mp4	1920	1080	Fixation	69	1373	600	
29443			-0.20713	0.05918	0.97652				fullstream.mp4	1920	1080	Fixation	69	1373	600	
29453						-0.39160	0.04891	0.91883	fullstream.mp4	1920	1080	Fixation	69	1373	600	
29463			-0.20353	0.05834	0.97733				fullstream.mp4	1920	1080	Fixation	69	1373	600	
29473						-0.37753	0.05699	0.92424	fullstream.mp4	1920	1080	Saccade	91			
29483			-0.22990	0.04329	0.97225	-0.25938	0.19960	0.94492	fullstream.mp4	1920	1080	Saccade	91			
29493						-0.33666	0.12700	0.93302	fullstream.mp4	1920	1080	Unclassified	48			
29503			-0.23190	0.04746	0.97158	-0.25197	0.22741	0.94064	fullstream.mp4	1920	1080	Unclassified	48			
29513						-0.33350	0.13363	0.93323	fullstream.mp4	1920	1080	Unclassified	48			
29523			-0.22632	0.04881	0.97283	-0.25205	0.23259	0.93935	fullstream.mp4	1920	1080	Unclassified	48			
29533						-0.33336	0.13469	0.93313	fullstream.mp4	1920	1080	Unclassified	48			
29543			-0.21878	0.07267	0.97306	-0.24965	0.21177	0.94490	fullstream.mp4	1920	1080	Saccade	92			
29553						-0.26051	0.13711	0.95569	fullstream.mp4	1920	1080	Saccade	92			
29563			-0.11217	0.12283	0.98607	-0.19113	0.15746	0.96885	fullstream.mp4	1920	1080	Saccade	92			
29573						-0.15994	0.13981	0.97718	fullstream.mp4	1920	1080	Saccade	92			
29583			-0.02338	0.13719	0.99027	-0.09875	0.15929	0.98228	fullstream.mp4	1920	1080	Saccade	92			
29593			0.01164	0.14303	0.98965	-0.06579	0.14985	0.98652	fullstream.mp4	1920	1080	Saccade	92			
29603			0.03722	0.14285	0.98904	-0.04737	0.14596	0.98816	fullstream.mp4	1920	1080	Fixation	70	967	436	
29613						-0.04351	0.14704	0.98817	fullstream.mp4	1920	1080	Fixation	70	967	436	
29623			0.04207	0.14385	0.98870	-0.04218	0.15804	0.98653	fullstream.mp4	1920	1080	Fixation	70	967	436	
29632			0.04030	0.14637	0.98841	-0.04370	0.15407	0.98709	fullstream.mp4	1920	1080	Fixation	70	967	436	
29642			0.04021	0.14266	0.98895	-0.04379	0.15881	0.98634	fullstream.mp4	1920	1080	Fixation	70	967	436	
29652			0.03953	0.14546	0.98857	-0.04700	0.15434	0.98690	fullstream.mp4	1920	1080	Fixation	70	967	436	
29662			0.04152	0.14377	0.98874	-0.04877	0.15893	0.98608	fullstream.mp4	1920	1080	Fixation	70	967	436	
29672						-0.05145	0.15219	0.98701	fullstream.mp4	1920	1080	Fixation	70	967	436	
29682			0.04700	0.14584	0.98819	-0.05104	0.15952	0.98587	fullstream.mp4	1920	1080	Fixation	70	967	436	
29692						-0.05386	0.15074	0.98710	fullstream.mp4	1920	1080	Fixation	70	967	436	
29702			0.04638	0.14493	0.98835	-0.05448	0.15833	0.98588	fullstream.mp4	1920	1080	Fixation	70	967	436	
29712						-0.05605	0.14951	0.98717	fullstream.mp4	1920	1080	Fixation	70	967	436	
29722			0.04847	0.14503	0.98824	-0.05567	0.15582	0.98621	fullstream.mp4	1920	1080	Fixation	70	967	436	
29732						-0.05583	0.14744	0.98749	fullstream.mp4	1920	1080	Fixation	70	967	436	
29742			0.03983	0.14194	0.98907	-0.05547	0.15211	0.98681	fullstream.mp4	1920	1080	Saccade	93			
29752						-0.08473	0.14165	0.98628	fullstream.mp4	1920	1080	Saccade	93			
29762			-0.05072	0.14683	0.98786	-0.13991	0.14097	0.98008	fullstream.mp4	1920	1080	Saccade	93			
29772						-0.19056	0.13728	0.97203	fullstream.mp4	1920	1080	Saccade	93			
29782			-0.15752	0.12003	0.98019	-0.23986	0.15948	0.95762	fullstream.mp4	1920	1080	Saccade	93			
29792						-0.30865	0.13655	0.94132	fullstream.mp4	1920	1080	Saccade	93			
29802			-0.21450	0.10703	0.97084	-0.32074	0.18763	0.92840	fullstream.mp4	1920	1080	Unclassified	49			
29812						-0.37520	0.13685	0.91679	fullstream.mp4	1920	1080	Unclassified	49			
29822			-0.22202	0.10404	0.96948	-0.33930	0.20340	0.91842	fullstream.mp4	1920	1080	Unclassified	49			
29832						-0.38822	0.15254	0.90885	fullstream.mp4	1920	1080	Unclassified	49			
29842			-0.21863	0.10393	0.97026	-0.33183	0.22446	0.91624	fullstream.mp4	1920	1080	Unclassified	49			
29852						-0.41042	0.14619	0.90010	fullstream.mp4	1920	1080	Saccade	94			
29862			-0.17779	0.11614	0.97719				fullstream.mp4	1920	1080	Saccade	94			
29872						-0.42465	0.09550	0.90031	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29882			-0.17106	0.10661	0.97948				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29892						-0.42202	0.08212	0.90286	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29902			-0.16792	0.09712	0.98101				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29912						-0.42044	0.07447	0.90426	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29922			-0.16714	0.09295	0.98154				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29932						-0.41892	0.07800	0.90467	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29942			-0.16545	0.09524	0.98161				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29952						-0.41886	0.07894	0.90461	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29962			-0.16515	0.09388	0.98179				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29972						-0.41844	0.07638	0.90503	fullstream.mp4	1920	1080	Fixation	71	1384	603	
29982			-0.16323	0.09436	0.98206				fullstream.mp4	1920	1080	Fixation	71	1384	603	
29992						-0.38981	0.08336	0.91712	fullstream.mp4	1920	1080	Saccade	95			
30002			-0.19513	0.09016	0.97663	-0.21393	0.18725	0.95873	fullstream.mp4	1920	1080	Saccade	95			
30012						-0.32815	0.13877	0.93438	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30022			-0.19563	0.09964	0.97560	-0.20418	0.20729	0.95674	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30032						-0.32543	0.14693	0.93408	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30042			-0.19362	0.10368	0.97558	-0.20745	0.21365	0.95463	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30052						-0.32652	0.14979	0.93325	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30062			-0.19249	0.10492	0.97567	-0.21313	0.21530	0.95301	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30072						-0.32716	0.14697	0.93347	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30082			-0.19301	0.10531	0.97553	-0.21348	0.21128	0.95383	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30092						-0.32741	0.14679	0.93341	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30102			-0.19514	0.08309	0.97725	-0.21483	0.21793	0.95203	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30112						-0.32877	0.13676	0.93445	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30122			-0.19566	0.07160	0.97805	-0.21843	0.22092	0.95052	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30132						-0.32985	0.13705	0.93403	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30142			-0.19450	0.06827	0.97852	-0.22094	0.22297	0.94946	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30152						-0.33002	0.13809	0.93382	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30162			-0.18641	0.06799	0.98012	-0.20840	0.22988	0.95064	fullstream.mp4	1920	1080	Fixation	72	1243	517	
30172						-0.32844	0.12767	0.93586	fullstream.mp4	1920	1080	Saccade	96			
30182			-0.20196	0.08184	0.97597	-0.34554	0.13984	0.92793	fullstream.mp4	1920	1080	Saccade	96			
30192						-0.33094	0.08517	0.93980	fullstream.mp4	1920	1080	Unclassified	50			
30202			-0.24460	0.08642	0.96577	-0.31236	0.06969	0.94740	fullstream.mp4	1920	1080	Unclassified	50			
30212									fullstream.mp4	1920	1080	EyesNotFound	65			
30222			-0.22137	0.07591	0.97223				fullstream.mp4	1920	1080	Unclassified	51			
30232						-0.23016	0.01267	0.97307	fullstream.mp4	1920	1080	Unclassified	51			
30242									fullstream.mp4	1920	1080	EyesNotFound	66			
30252									fullstream.mp4	1920	1080	EyesNotFound	66			
30262									fullstream.mp4	1920	1080	EyesNotFound	66			
30272									fullstream.mp4	1920	1080	EyesNotFound	66			
30282									fullstream.mp4	1920	1080	EyesNotFound	66			
30292									fullstream.mp4	1920	1080	EyesNotFound	66			
30302			-0.00581	0.03914	0.99922				fullstream.mp4	1920	1080	Saccade	97			
30312			0.00529	0.05532	0.99845				fullstream.mp4	1920	1080	Saccade	97			
30322			0.06041	0.10215	0.99293				fullstream.mp4	1920	1080	Saccade	97			
30332			0.09433	0.13992	0.98566				fullstream.mp4	1920	1080	Saccade	97			
30342			0.10187	0.15364	0.98286				fullstream.mp4	1920	1080	Saccade	97			
30352			0.11213	0.17141	0.97880				fullstream.mp4	1920	1080	Saccade	97			
30362									fullstream.mp4	1920	1080	EyesNotFound	67			
30372			0.12400	0.19102	0.97372				fullstream.mp4	1920	1080	Unclassified	52			
30382									fullstream.mp4	1920	1080	EyesNotFound	68			
30392			0.12746	0.20207	0.97104				fullstream.mp4	1920	1080	Unclassified	53			
30402						-0.05622	0.15670	0.98605	fullstream.mp4	1920	1080	Unclassified	53			
30412									fullstream.mp4	1920	1080	EyesNotFound	69			
30422			0.11898	0.16958	0.97831	0.00666	0.20442	0.97886	fullstream.mp4	1920	1080	Fixation	73	891	361	
30432						-0.00167	0.21959	0.97559	fullstream.mp4	1920	1080	Fixation	73	891	361	
30442			0.10032	0.19395	0.97587	0.02109	0.24703	0.96878	fullstream.mp4	1920	1080	Fixation	73	891	361	
30452			0.10941	0.20242	0.97317	0.01145	0.23628	0.97162	fullstream.mp4	1920	1080	Fixation	73	891	361	
30462			0.10210	0.19775	0.97492	0.02212	0.24757	0.96862	fullstream.mp4	1920	1080	Fixation	73	891	361	
30472			0.11244	0.20419	0.97245	0.01275	0.24155	0.97030	fullstream.mp4	1920	1080	Fixation	73	891	361	
30482			0.09894	0.19094	0.97660	0.01672	0.24427	0.96956	fullstream.mp4	1920	1080	Fixation	73	891	361	
30492			0.11405	0.21774	0.96932				fullstream.mp4	1920	1080	Fixation	73	891	361	
30502			0.09942	0.19797	0.97515	0.01527	0.24787	0.96867	fullstream.mp4	1920	1080	Fixation	73	891	361	
30512			0.11028	0.21855	0.96958				fullstream.mp4	1920	1080	Saccade	98			
30522			0.08526	0.16022	0.98339				fullstream.mp4	1920	1080	Saccade	98			
30532			0.06379	0.08787	0.99409				fullstream.mp4	1920	1080	Saccade	98			
30542									fullstream.mp4	1920	1080	EyesNotFound	70			
30552									fullstream.mp4	1920	1080	EyesNotFound	70			
30562									fullstream.mp4	1920	1080	EyesNotFound	70			
30572									fullstream.mp4	1920	1080	EyesNotFound	70			
30582									fullstream.mp4	1920	1080	EyesNotFound	70			
30592									fullstream.mp4	1920	1080	EyesNotFound	70			
30602			0.05917	-0.04893	0.99705				fullstream.mp4	1920	1080	Unclassified	54			
30612									fullstream.mp4	1920	1080	EyesNotFound	71			
30622			0.04879	-0.05822	0.99711				fullstream.mp4	1920	1080	Saccade	99			
30632			-0.00965	-0.03969	0.99917	-0.06326	0.04308	0.99707	fullstream.mp4	1920	1080	Saccade	99			
30642			0.03280	0.05485	0.99796				fullstream.mp4	1920	1080	Saccade	99			
30652			0.01604	0.06211	0.99794	-0.11589	0.05775	0.99158	fullstream.mp4	1920	1080	Saccade	99			
30662			0.02343	0.11342	0.99327				fullstream.mp4	1920	1080	Saccade	99			
30672			0.01235	0.10973	0.99388				fullstream.mp4	1920	1080	Unclassified	55			
30682			0.00316	0.09827	0.99515				fullstream.mp4	1920	1080	Unclassified	55			
30692			0.00525	0.10814	0.99412				fullstream.mp4	1920	1080	Unclassified	55			
30702			0.01475	0.11976	0.99269				fullstream.mp4	1920	1080	Unclassified	55			
30712			0.00748	0.13345	0.99103				fullstream.mp4	1920	1080	Saccade	100			
30722			-0.00730	0.15495	0.98790	-0.08080	0.16362	0.98321	fullstream.mp4	1920	1080	Saccade	100			
30732						-0.08150	0.17116	0.98187	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30742			-0.00368	0.16146	0.98687	-0.06162	0.21261	0.97519	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30752						-0.08107	0.19460	0.97753	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30762			0.02340	0.16713	0.98566	-0.05438	0.22744	0.97227	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30772						-0.08324	0.19524	0.97722	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30782			0.01938	0.16415	0.98625	-0.05165	0.23182	0.97139	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30792						-0.08763	0.19604	0.97667	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30802			0.01625	0.16352	0.98641	-0.05059	0.23321	0.97111	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30812						-0.08787	0.19744	0.97637	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30822			0.02031	0.16917	0.98538	-0.05589	0.23362	0.97072	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30832						-0.08387	0.20073	0.97605	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30842			0.02190	0.17488	0.98435	-0.06056	0.23340	0.97049	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30852						-0.08155	0.20354	0.97567	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30862			0.02683	0.18145	0.98303	-0.06147	0.23363	0.97038	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30872						-0.08289	0.20563	0.97511	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30882			0.01021	0.17301	0.98487	-0.08428	0.23296	0.96883	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30892						-0.11654	0.19569	0.97372	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30902			0.00167	0.17051	0.98535	-0.10114	0.22721	0.96858	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30912						-0.11978	0.19592	0.97328	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30922			0.00078	0.16926	0.98557	-0.10237	0.22756	0.96837	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30932						-0.12043	0.19556	0.97327	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30939	SyncPortOutHigh								fullstream.mp4	1920	1080	Fixation	74	1015	386	
30942			0.00109	0.16930	0.98556	-0.10263	0.22703	0.96847	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30952						-0.11988	0.19458	0.97353	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30962			-0.00076	0.16963	0.98551	-0.10344	0.22598	0.96862	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30972			0.00167	0.21196	0.97728	-0.11536	0.19487	0.97402	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30982			-0.00181	0.19172	0.98145	-0.10616	0.22614	0.96829	fullstream.mp4	1920	1080	Fixation	74	1015	386	
30992			-0.00083	0.22036	0.97542	-0.11446	0.19358	0.97438	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31002			-0.02142	0.17635	0.98409	-0.10489	0.22536	0.96861	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31012			-0.00779	0.21265	0.97710	-0.11439	0.19108	0.97489	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31022			-0.00890	0.18562	0.98258	-0.10495	0.22380	0.96897	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31032			-0.00138	0.21834	0.97587	-0.11020	0.19122	0.97534	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31042			-0.00565	0.18578	0.98258	-0.10419	0.22310	0.96921	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31052			0.00044	0.21886	0.97576	-0.10772	0.19069	0.97572	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31062			-0.00011	0.18875	0.98202	-0.10317	0.22245	0.96947	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31072			0.00377	0.22049	0.97538	-0.10531	0.19107	0.97591	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31082			0.00112	0.18911	0.98196	-0.10188	0.22168	0.96978	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31092			0.00337	0.21861	0.97581	-0.10360	0.19063	0.97618	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31102			0.00249	0.18953	0.98187	-0.10070	0.22069	0.97013	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31112			0.00408	0.22027	0.97543	-0.10224	0.19033	0.97638	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31122			0.00307	0.18981	0.98182	-0.10021	0.22044	0.97024	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31132			0.00477	0.21908	0.97570	-0.10200	0.19004	0.97646	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31142			0.00350	0.18910	0.98195	-0.10001	0.22010	0.97034	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31152			0.00503	0.21920	0.97567	-0.10250	0.18967	0.97648	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31162			0.00380	0.18907	0.98196	-0.09878	0.21721	0.97111	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31172			0.00488	0.21881	0.97576	-0.10681	0.18996	0.97596	fullstream.mp4	1920	1080	Fixation	74	1015	386	
31182									fullstream.mp4	1920	1080	EyesNotFound	72			
31192									fullstream.mp4	1920	1080	EyesNotFound	72			
31202			0.00406	0.18892	0.98198	-0.10216	0.21868	0.97043	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31212			0.00509	0.21892	0.97573	-0.10411	0.18838	0.97656	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31222			0.00505	0.18905	0.98195	-0.10401	0.21797	0.97040	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31232			0.00580	0.21845	0.97583	-0.10535	0.18835	0.97643	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31242			0.00549	0.18968	0.98183	-0.10478	0.21846	0.97020	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31252			0.00569	0.22034	0.97541	-0.10544	0.18883	0.97633	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31262			0.00604	0.19100	0.98157	-0.10529	0.21853	0.97013	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31272			0.00602	0.22011	0.97546	-0.10519	0.18906	0.97632	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31282			0.00649	0.19173	0.98143	-0.10438	0.21902	0.97012	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31292			0.00621	0.22212	0.97500	-0.10429	0.18966	0.97630	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31302			0.00716	0.19289	0.98119	-0.10466	0.21973	0.96993	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31311			0.00648	0.22262	0.97488	-0.10379	0.19051	0.97618	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31322			0.00757	0.19437	0.98090	-0.10305	0.22076	0.96987	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31332			0.00526	0.22200	0.97503	-0.10543	0.18827	0.97644	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31342			-0.01130	0.17668	0.98420	-0.09781	0.22269	0.96997	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31351			-0.00093	0.21161	0.97735	-0.10902	0.18605	0.97647	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31361			-0.01342	0.17464	0.98454	-0.09593	0.22352	0.96997	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31371			-0.00076	0.21178	0.97732	-0.10956	0.18668	0.97629	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31381			-0.01442	0.17445	0.98456	-0.09650	0.22319	0.96999	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31391			-0.00067	0.21034	0.97763	-0.11030	0.18655	0.97623	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31401			-0.01428	0.17364	0.98471	-0.09642	0.22293	0.97005	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31411			-0.00068	0.21055	0.97758	-0.11037	0.18594	0.97634	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31421			-0.01399	0.17407	0.98463	-0.09645	0.22269	0.97011	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31431			-0.00045	0.21037	0.97762	-0.10892	0.18684	0.97633	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31441			-0.01008	0.17727	0.98411	-0.09799	0.22169	0.97018	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31451			-0.00005	0.21470	0.97668	-0.10680	0.18859	0.97623	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31461			0.00034	0.19030	0.98173	-0.10329	0.22076	0.96984	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31471			0.01127	0.21633	0.97626	-0.09990	0.18646	0.97737	fullstream.mp4	1920	1080	Fixation	75	1027	382	
31481			0.03428	0.18719	0.98173	-0.07439	0.20240	0.97647	fullstream.mp4	1920	1080	Saccade	101			
31491			0.06906	0.23539	0.96944	-0.02235	0.18362	0.98274	fullstream.mp4	1920	1080	Saccade	101			
31501			0.14659	0.23323	0.96131	0.01560	0.20727	0.97816	fullstream.mp4	1920	1080	Saccade	101			
31511			0.18678	0.23265	0.95446	0.06546	0.19768	0.97808	fullstream.mp4	1920	1080	Saccade	101			
31521			0.21609	0.22156	0.95090	0.09481	0.21071	0.97294	fullstream.mp4	1920	1080	Saccade	101			
31531			0.22007	0.23411	0.94698	0.11561	0.20236	0.97246	fullstream.mp4	1920	1080	Fixation	76	762	360	
31541			0.22755	0.22250	0.94801	0.11299	0.21413	0.97025	fullstream.mp4	1920	1080	Fixation	76	762	360	
31551			0.22313	0.23338	0.94644	0.11761	0.20123	0.97246	fullstream.mp4	1920	1080	Fixation	76	762	360	
31561			0.22829	0.22111	0.94815	0.11191	0.21353	0.97051	fullstream.mp4	1920	1080	Fixation	76	762	360	
31571			0.22238	0.23152	0.94707	0.11505	0.20271	0.97246	fullstream.mp4	1920	1080	Fixation	76	762	360	
31581			0.22605	0.21896	0.94919	0.10927	0.21547	0.97038	fullstream.mp4	1920	1080	Fixation	76	762	360	
31591			0.22040	0.22861	0.94824	0.11109	0.20295	0.97287	fullstream.mp4	1920	1080	Fixation	76	762	360	
31601			0.22416	0.21757	0.94995	0.10625	0.21506	0.97080	fullstream.mp4	1920	1080	Fixation	76	762	360	
31611			0.21961	0.23082	0.94789	0.10891	0.20351	0.97300	fullstream.mp4	1920	1080	Fixation	76	762	360	
31621			0.22298	0.21896	0.94992	0.10353	0.21612	0.97086	fullstream.mp4	1920	1080	Fixation	76	762	360	
31631			0.21737	0.23056	0.94847	0.10625	0.20338	0.97332	fullstream.mp4	1920	1080	Fixation	76	762	360	
31641			0.22043	0.21914	0.95047	0.10165	0.21493	0.97132	fullstream.mp4	1920	1080	Fixation	76	762	360	
31651			0.21458	0.23059	0.94910	0.10512	0.20300	0.97352	fullstream.mp4	1920	1080	Fixation	76	762	360	
31661			0.21742	0.21943	0.95109	0.10038	0.21403	0.97166	fullstream.mp4	1920	1080	Fixation	76	762	360	
31671			0.21260	0.22995	0.94970	0.10324	0.20133	0.97407	fullstream.mp4	1920	1080	Fixation	76	762	360	
31681			0.21544	0.21867	0.95172	0.09826	0.21127	0.97248	fullstream.mp4	1920	1080	Fixation	76	762	360	
31691			0.20976	0.22887	0.95059	0.10120	0.20066	0.97442	fullstream.mp4	1920	1080	Fixation	76	762	360	
31701			0.21244	0.21778	0.95260	0.09627	0.21092	0.97275	fullstream.mp4	1920	1080	Fixation	76	762	360	
31711			0.20284	0.22064	0.95403	0.09980	0.19538	0.97564	fullstream.mp4	1920	1080	Fixation	76	762	360	
